Date,Open,High,Low,Close,Volume
2016-07-27,2891.85,2891.85,2734.39,2746.29,47291600
2016-07-28,2738.61,2754.42,2697.6,2736.29,31722200
2016-07-29,2735.77,2740.96,2710.79,2715.81,24567200
2016-08-01,2702.41,2702.41,2640.39,2668.91,25902700
2016-08-02,2664.68,2695.88,2664.68,2695.88,20588000
2016-08-03,2693.36,2711.35,2693.36,2711.35,23690300
2016-08-04,2708.82,2734.9,2703.97,2732.41,24240100
2016-08-05,2728.54,2732.34,2713.18,2713.18,24036500
2016-08-08,2703.66,2733.97,2682.05,2733.97,24611500
2016-08-09,2731.95,2766.39,2731.95,2766.39,27842500
2016-08-10,2765.29,2775.57,2760.43,2761.95,27900100
2016-08-11,2753.42,2757.85,2717.53,2717.53,26333300
2016-08-12,2711.1,2739.51,2708.3,2739.51,24283600
2016-08-15,2740.12,2799.39,2732.94,2795.28,37031400
2016-08-16,2797.71,2827.0,2797.71,2821.96,36446900
2016-08-17,2819.2,2838.85,2814.74,2837.31,36631900
2016-08-18,2829.23,2847.3,2829.23,2841.41,37071200
2016-08-19,2838.2,2850.04,2832.38,2847.11,32735900
2016-08-22,2847.24,2847.24,2811.7,2811.7,32213200
2016-08-23,2807.13,2831.2,2807.03,2823.39,30005200
2016-08-24,2826.31,2850.44,2826.31,2839.11,31500700
2016-08-25,2823.13,2825.69,2790.21,2825.18,32148600
2016-08-26,2828.53,2856.75,2828.53,2841.05,31385300
2016-08-29,2838.99,2856.05,2838.99,2849.94,29941100
2016-08-30,2851.32,2860.67,2849.18,2853.32,31249200
2016-08-31,2854.05,2858.83,2838.06,2858.83,32906700
2016-09-01,2857.03,2867.05,2843.61,2843.61,33710300
2016-09-02,2835.26,2848.06,2818.89,2830.11,30138700
2016-09-05,2836.13,2854.07,2833.82,2846.17,29835300
2016-09-06,2846.04,2891.68,2830.23,2891.68,39181700
2016-09-07,2891.93,2915.55,2891.93,2898.26,43955200
2016-09-08,2893.08,2911.69,2893.08,2911.69,34699200
2016-09-09,2910.8,2917.79,2895.73,2895.87,36839200
2016-09-12,2838.28,2854.64,2810.87,2811.23,37857900
2016-09-13,2828.17,2846.85,2823.0,2846.85,32578000
2016-09-14,2831.28,2848.44,2823.2,2832.36,31575000
2016-09-19,2838.27,2867.63,2838.27,2867.63,29455000
2016-09-20,2869.37,2874.0,2863.59,2874.0,31495700
2016-09-21,2872.66,2892.49,2872.66,2884.31,30433100
2016-09-22,2899.21,2907.25,2897.84,2905.42,32826200
2016-09-23,2906.94,2910.33,2897.95,2897.95,33101500
2016-09-26,2890.06,2890.06,2830.61,2830.79,34407300
2016-09-27,2823.93,2849.29,2803.76,2849.29,30535400
2016-09-28,2847.03,2849.62,2838.04,2844.42,26377500
2016-09-29,2844.9,2860.63,2844.75,2851.55,26343200
2016-09-30,2847.42,2870.26,2847.42,2869.29,25857800
2016-10-10,2884.18,2934.9,2882.83,2934.9,33744100
2016-10-11,2934.75,2961.75,2934.75,2961.75,37278400
2016-10-12,2954.13,2968.5,2953.91,2968.5,34435300
2016-10-13,2971.52,2989.9,2969.48,2982.43,35858900
2016-10-14,2978.67,2984.82,2961.12,2984.1,36459700
2016-10-17,2986.11,2991.02,2945.49,2954.23,37298000
2016-10-18,2948.74,3008.97,2948.74,3008.97,37229400
2016-10-19,3013.61,3019.44,3004.72,3013.58,41829300
2016-10-20,3010.43,3026.14,3005.93,3024.35,40015500
2016-10-21,3020.6,3022.33,2982.43,3011.14,37979400
2016-10-24,3008.94,3033.65,3005.38,3032.25,35126800
2016-10-25,3032.38,3046.08,3029.91,3046.08,36046500
2016-10-26,3045.04,3047.93,3026.2,3037.86,40833700
2016-10-27,3033.3,3045.52,3030.6,3045.37,33967300
2016-10-28,3041.68,3047.25,3012.32,3012.32,39335600
2016-10-31,2999.9,3012.05,2987.62,3012.05,32177000
2016-11-01,3010.53,3057.69,3010.53,3057.69,36596600
2016-11-02,3050.42,3062.07,3048.64,3048.64,41895900
2016-11-03,3036.72,3091.68,3036.72,3071.57,45845200
2016-11-04,3066.9,3083.32,3056.77,3063.45,41274500
2016-11-07,3058.63,3072.27,3054.81,3066.02,37280500
2016-11-08,3072.31,3086.93,3070.61,3086.46,38025900
2016-11-09,3083.74,3087.73,3039.13,3067.35,45063800
2016-11-10,3089.18,3116.6,3089.18,3116.6,43820100
2016-11-11,3119.63,3130.37,3118.74,3130.37,48883400
2016-11-14,3125.28,3143.19,3125.28,3143.19,45622900
2016-11-15,3141.58,3166.39,3137.02,3166.39,42214700
2016-11-16,3168.47,3178.11,3167.72,3167.91,42024700
2016-11-17,3161.11,3161.49,3139.04,3157.61,41172100
2016-11-18,3158.83,3170.7,3156.87,3158.84,37548000
2016-11-21,3155.09,3176.26,3155.09,3176.26,37158300
2016-11-22,3179.72,3208.64,3135.84,3208.64,40691700
2016-11-23,3210.4,3212.29,3188.82,3190.92,41594300
2016-11-24,3187.04,3195.95,3167.31,3176.95,42294200
2016-11-25,3173.12,3175.13,3108.55,3174.82,39740100
2016-11-28,3175.65,3177.66,3164.06,3164.31,34402600
2016-11-29,3157.41,3157.41,3112.9,3112.9,35287600
2016-11-30,3102.31,3113.92,3091.88,3104.65,29838400
2016-12-01,3103.98,3119.37,3103.98,3119.37,29471400
2016-12-02,3120.0,3120.0,3056.84,3056.84,31705100
2016-12-05,3020.67,3053.56,3020.67,3038.45,25477500
2016-12-06,3037.22,3059.28,3037.22,3051.81,23806600
2016-12-07,3049.58,3092.0,3047.82,3092.0,25773900
2016-12-08,3094.28,3094.28,3074.81,3074.81,28182100
2016-12-09,3068.46,3074.08,3057.75,3063.05,26190800
2016-12-12,3058.41,3058.41,2888.39,2890.09,46415500
2016-12-13,2877.07,2918.04,2851.34,2908.83,34213800
2016-12-14,2904.62,2934.47,2898.91,2901.51,36716400
2016-12-15,2890.25,2950.99,2890.25,2938.25,37797100
2016-12-16,2936.29,2977.99,2936.29,2974.84,38657300
2016-12-19,2973.08,2980.71,2967.45,2975.88,35886500
2016-12-20,2971.45,2984.14,2968.56,2982.06,36776700
2016-12-21,2984.69,3007.81,2984.69,3007.81,37612800
2016-12-22,3004.54,3004.54,2990.36,2999.94,33669200
2016-12-23,2994.9,2994.9,2959.28,2960.73,34379300
2016-12-26,2947.23,2979.9,2913.23,2979.9,31825600
2016-12-27,2980.47,3003.55,2980.47,2996.1,34248900
2016-12-28,2990.39,3001.27,2985.41,2985.73,35533200
2016-12-29,2979.03,2993.43,2970.76,2975.37,32583100
2016-12-30,2973.49,2985.79,2968.79,2975.34,32186200
2017-01-03,2978.68,3008.7,2978.68,3008.7,32162200
2017-01-04,3012.69,3048.7,3010.18,3048.7,41842900
2017-01-05,3048.45,3060.68,3048.45,3051.86,44617700
2017-01-06,3045.46,3045.46,3022.24,3022.73,44158300
2017-01-09,3013.77,3032.77,3009.12,3032.77,39942400
2017-01-10,3030.27,3043.75,3025.11,3027.49,41618700
2017-01-11,3020.73,3027.06,2988.94,2988.94,37756800
2017-01-12,2983.14,2997.06,2959.07,2959.07,34290600
2017-01-13,2955.98,2958.17,2896.64,2899.18,33592000
2017-01-16,2886.25,2886.25,2699.58,2765.61,42715600
2017-01-17,2751.45,2798.91,2720.2,2798.91,33719100
2017-01-18,2790.28,2798.18,2782.77,2785.83,30689200
2017-01-19,2775.05,2783.04,2757.27,2767.19,28222800
2017-01-20,2761.91,2818.96,2761.91,2815.53,30576500
2017-01-23,2818.05,2849.94,2818.05,2847.44,30187000
2017-01-24,2847.89,2847.89,2836.69,2839.5,29570500
2017-01-25,2835.38,2850.42,2829.93,2842.7,28607000
2017-01-26,2843.03,2859.43,2843.03,2859.43,24319500
2017-02-03,2860.24,2860.24,2840.14,2850.91,22383600
2017-02-06,2850.5,2889.14,2847.2,2889.14,30337500
2017-02-07,2886.43,2902.07,2885.04,2901.58,32990300
2017-02-08,2895.74,2926.63,2884.71,2926.63,36088900
2017-02-09,2925.17,2956.89,2925.17,2956.3,43324900
2017-02-10,2954.19,2960.07,2947.88,2948.39,46249300
2017-02-13,2941.72,2966.28,2940.88,2965.95,41656700
2017-02-14,2962.12,2964.5,2951.37,2959.95,37402300
2017-02-15,2955.48,2960.76,2926.01,2930.8,43583400
2017-02-16,2926.24,2950.83,2926.22,2950.83,39170300
2017-02-17,2947.74,2954.64,2919.04,2920.99,41081900
2017-02-20,2916.37,2936.01,2908.48,2936.01,39529600
2017-02-21,2934.83,2960.21,2934.83,2960.21,38264100
2017-02-22,2959.26,2975.12,2956.87,2975.12,41770000
2017-02-23,2972.01,2972.01,2953.92,2967.55,40492200
2017-02-24,2961.82,2977.92,2960.11,2977.92,33569900
2017-02-27,2976.84,2977.84,2954.9,2955.21,33996700
2017-02-28,2951.85,2966.08,2950.42,2966.08,29819000
2017-03-01,2962.84,2982.77,2962.61,2976.73,35555900
2017-03-02,2978.03,2979.04,2957.47,2957.47,34918600
2017-03-03,2948.21,2967.22,2936.64,2965.53,33020300
2017-03-06,2967.62,3000.47,2967.62,3000.47,34508100
2017-03-07,3000.61,3012.3,2995.85,3012.3,34999600
2017-03-08,3010.08,3010.08,2993.49,3002.6,34657900
2017-03-09,2997.55,2997.55,2977.32,2984.19,34098000
2017-03-10,2981.49,2995.12,2981.49,2985.04,32267600
2017-03-13,2981.75,3001.73,2965.2,3001.73,32745100
2017-03-14,3000.41,3005.16,2992.61,3000.86,32345300
2017-03-15,2994.45,2998.4,2988.98,2993.45,29341100
2017-03-16,2997.24,3026.95,2997.24,3026.95,35200200
2017-03-17,3027.86,3038.98,3008.88,3008.88,39519800
2017-03-20,3003.71,3018.48,2996.15,3018.48,33647800
2017-03-21,3016.89,3026.98,3012.42,3026.98,32755300
2017-03-22,3012.7,3018.61,2993.94,3008.23,34532200
2017-03-23,3009.09,3021.45,2983.48,3007.8,38648800
2017-03-24,3005.05,3009.89,2990.17,3009.89,38382500
2017-03-27,3008.61,3009.26,2999.99,3002.76,40032900
2017-03-28,2998.52,3003.32,2992.45,2994.47,32028800
2017-03-29,2991.58,2991.58,2964.2,2965.43,39163900
2017-03-30,2956.79,2956.79,2887.67,2887.67,46329600
2017-03-31,2885.0,2897.74,2872.76,2886.06,33913000
2017-04-05,2893.17,2938.73,2893.17,2938.73,33689700
2017-04-06,2941.74,2955.42,2941.74,2952.69,32958600
2017-04-07,2950.68,2953.66,2941.46,2949.31,32856900
2017-04-10,2942.08,2942.08,2906.62,2906.62,38449600
2017-04-11,2901.43,2922.27,2878.11,2922.27,41037000
2017-04-12,2915.33,2915.33,2892.99,2893.34,35195900
2017-04-13,2886.99,2907.8,2886.99,2898.92,27912400
2017-04-14,2895.13,2895.13,2849.16,2851.95,33208000
2017-04-17,2837.14,2837.14,2781.36,2793.57,32587700
2017-04-18,2787.64,2801.36,2762.58,2762.58,29924600
2017-04-19,2747.65,2747.65,2689.79,2720.12,33089800
2017-04-20,2716.84,2730.56,2682.99,2700.7,28066800
2017-04-21,2699.11,2706.44,2682.21,2682.21,22533700
2017-04-24,2674.9,2674.9,2589.76,2589.76,25395200
2017-04-25,2591.08,2615.27,2589.4,2599.35,22942700
2017-04-26,2597.3,2609.09,2597.3,2609.09,22543900
2017-04-27,2602.56,2627.26,2552.1,2625.82,32307100
2017-04-28,2618.27,2647.38,2618.27,2647.38,26134700
2017-05-02,2643.58,2656.81,2640.74,2655.91,24012400
2017-05-03,2651.98,2660.21,2645.53,2652.92,26689300
2017-05-04,2647.32,2668.0,2633.16,2647.27,26348300
2017-05-05,2642.26,2646.01,2614.26,2614.8,25030000
2017-05-08,2606.38,2606.38,2553.28,2553.28,23588400
2017-05-09,2542.43,2565.78,2524.33,2565.78,20911900
2017-05-10,2563.93,2581.94,2524.15,2525.04,23205900
2017-05-11,2508.57,2508.57,2446.41,2503.78,27122900
2017-05-12,2498.31,2505.18,2479.47,2497.69,21260000
2017-05-15,2499.04,2510.95,2499.04,2505.22,21142500
2017-05-16,2500.36,2559.12,2486.46,2559.12,28359900
2017-05-17,2557.34,2583.21,2557.34,2572.54,30799600
2017-05-18,2551.81,2574.62,2551.81,2555.71,24979000
2017-05-19,2554.22,2561.11,2538.2,2549.71,20823000
2017-05-22,2545.73,2546.87,2485.88,2490.78,22537500
2017-05-23,2485.51,2485.51,2408.93,2410.39,25002400
2017-05-24,2397.07,2420.72,2371.1,2420.72,21712400
2017-05-25,2414.46,2431.46,2384.14,2431.4,23920000
2017-05-26,2429.67,2442.96,2427.07,2432.45,20482800
2017-05-31,2452.82,2457.91,2425.04,2425.39,20585700
2017-06-01,2417.51,2417.51,2353.12,2353.12,22703300
2017-06-02,2342.2,2380.31,2321.91,2378.08,22874500
2017-06-05,2382.48,2403.44,2382.48,2400.64,19998700
2017-06-06,2398.58,2408.15,2396.68,2407.11,19308900
2017-06-07,2407.62,2464.97,2407.62,2464.97,29191800
2017-06-08,2465.04,2476.25,2460.64,2467.37,27980800
2017-06-09,2465.62,2471.49,2449.64,2471.49,27627900
2017-06-12,2455.52,2455.52,2420.78,2420.89,37171600
2017-06-13,2415.29,2462.27,2415.29,2460.8,35012300
2017-06-14,2456.38,2469.19,2455.25,2464.44,37573700
2017-06-15,2457.61,2503.43,2457.61,2497.87,42185200
2017-06-16,2493.69,2496.61,2486.87,2490.72,36419000
2017-06-19,2487.17,2504.89,2486.68,2504.89,34666900
2017-06-20,2506.36,2515.92,2502.32,2506.55,38712900
2017-06-21,2506.75,2509.07,2491.63,2506.63,35954500
2017-06-22,2503.35,2503.35,2451.5,2451.5,39115200
2017-06-23,2448.21,2458.7,2414.5,2454.41,35194300
2017-06-26,2452.69,2483.5,2449.75,2483.5,32317300
2017-06-27,2483.65,2496.42,2478.75,2491.0,34143200
2017-06-28,2482.6,2482.6,2462.64,2466.18,31745600
2017-06-29,2466.0,2479.21,2466.0,2474.03,29757700
2017-06-30,2466.98,2478.22,2458.93,2478.22,28295500
2017-07-03,2480.07,2499.79,2475.1,2499.79,30480700
2017-07-04,2498.72,2500.26,2489.95,2497.38,29763900
2017-07-05,2495.06,2516.85,2490.27,2516.85,33071200
2017-07-06,2515.28,2523.6,2500.14,2522.59,39971700
2017-07-07,2519.3,2535.84,2519.3,2535.84,40636700
2017-07-10,2529.91,2531.46,2512.22,2516.5,43338800
2017-07-11,2509.8,2513.15,2481.77,2481.77,39498100
2017-07-12,2477.77,2480.73,2435.0,2479.99,38030800
2017-07-13,2475.13,2482.87,2471.8,2478.88,34750300
2017-07-14,2474.4,2474.4,2456.01,2463.47,32215200
2017-07-17,2450.75,2450.75,2315.57,2316.01,48267700
2017-07-18,2301.12,2338.11,2294.72,2338.11,34219300
2017-07-19,2332.6,2366.59,2327.49,2366.59,39097700
2017-07-20,2362.74,2386.36,2362.74,2374.03,39658300
2017-07-21,2367.06,2376.97,2366.52,2370.3,35743700
2017-07-24,2362.74,2386.88,2360.34,2386.88,39935200
2017-07-25,2382.63,2387.37,2369.08,2381.19,33936700
2017-07-26,2380.14,2384.81,2370.4,2382.73,34950000
2017-07-27,2380.11,2419.31,2377.59,2419.3,45339800
2017-07-28,2415.0,2423.75,2414.68,2417.1,37428700
2017-07-31,2415.2,2433.12,2411.58,2432.69,42317900
2017-08-01,2433.5,2437.24,2421.47,2432.61,43544500
2017-08-02,2429.66,2429.66,2407.5,2407.71,45207600
2017-08-03,2401.07,2428.13,2401.07,2420.2,41169000
2017-08-04,2419.72,2427.95,2410.41,2410.41,43977000
2017-08-07,2406.34,2428.45,2406.34,2428.45,37929600
2017-08-08,2428.61,2434.91,2421.72,2433.0,41043500
2017-08-09,2431.08,2442.88,2424.11,2442.88,39301300
2017-08-10,2436.97,2441.26,2407.75,2420.79,44878500
2017-08-11,2405.67,2411.17,2385.64,2386.01,41634100
2017-08-14,2384.97,2428.6,2384.97,2428.6,36948800
2017-08-15,2429.32,2440.12,2426.56,2440.12,37217100
2017-08-16,2437.86,2455.07,2434.92,2454.16,38758900
2017-08-17,2454.18,2471.36,2452.06,2471.36,40261600
2017-08-18,2457.16,2468.34,2456.14,2464.97,39600800
2017-08-21,2465.53,2484.35,2465.53,2484.35,35977300
2017-08-22,2482.82,2482.82,2465.48,2468.64,37140100
2017-08-23,2465.54,2470.06,2451.35,2459.73,35365900
2017-08-24,2458.2,2458.92,2440.45,2444.29,34625800
2017-08-25,2440.83,2468.42,2440.83,2467.39,34899400
2017-08-28,2467.89,2497.26,2467.89,2495.02,40962500
2017-08-29,2493.5,2501.43,2492.46,2496.81,42110700
2017-08-30,2494.64,2503.17,2492.93,2502.4,42298200
2017-08-31,2500.92,2513.94,2499.2,2513.94,39306300
2017-09-01,2514.77,2528.64,2511.68,2528.64,44320600
2017-09-04,2528.98,2541.57,2525.44,2541.57,48834800
2017-09-05,2539.59,2543.64,2530.5,2542.55,41674400
2017-09-06,2536.38,2548.53,2528.4,2548.53,41329900
2017-09-07,2547.52,2562.69,2544.16,2544.16,46824700
2017-09-08,2541.59,2553.84,2536.96,2551.59,41101700
2017-09-11,2550.75,2575.48,2548.75,2575.48,42440700
2017-09-12,2577.6,2582.77,2561.98,2565.53,55909000
2017-09-13,2562.02,2578.31,2558.98,2578.31,42064600
2017-09-14,2578.59,2585.9,2571.03,2577.39,46000200
2017-09-15,2574.0,2574.0,2556.68,2563.15,41639900
2017-09-18,2559.58,2581.66,2558.08,2581.66,34871900
2017-09-19,2581.64,2585.19,2570.5,2574.34,37803500
2017-09-20,2571.22,2595.74,2567.12,2595.74,39913200
2017-09-21,2595.28,2598.77,2571.7,2571.7,41144000
2017-09-22,2565.69,2569.34,2550.47,2564.09,36709800
2017-09-25,2561.96,2564.39,2530.59,2530.59,34831700
2017-09-26,2528.13,2533.06,2517.02,2528.53,30268300
2017-09-27,2528.67,2551.04,2528.0,2549.58,32102900
2017-09-28,2547.21,2553.46,2536.21,2536.24,34966800
2017-09-29,2537.21,2560.16,2537.21,2560.16,33602700
2017-10-09,2583.81,2588.39,2577.98,2588.25,35093400
2017-10-10,2588.25,2611.06,2587.72,2611.06,39121700
2017-10-11,2610.37,2612.62,2602.77,2605.57,44298000
2017-10-12,2603.41,2605.96,2584.4,2602.06,39922700
2017-10-13,2598.53,2610.79,2595.27,2610.5,36663600
2017-10-16,2605.59,2605.59,2551.2,2551.2,42381900
2017-10-17,2545.27,2559.69,2541.0,2552.81,29845100
2017-10-18,2552.87,2560.36,2525.56,2525.6,34514700
2017-10-19,2521.03,2522.74,2491.34,2494.87,33604100
2017-10-20,2492.67,2526.35,2492.67,2526.3,30178100
