Date,Open,High,Low,Close,Volume
2010-11-04,5104.77,5228.92,5104.77,5228.3,76126009
2010-11-05,5274.57,5313.48,5244.38,5311.77,89504908
2010-11-08,5338.51,5431.39,5330.51,5431.09,95076487
2010-11-09,5435.36,5468.36,5398.7,5467.84,92700581
2010-11-10,5459.4,5504.88,5432.63,5484.74,88592641
2010-11-11,5462.76,5581.35,5440.1,5440.1,98773284
2010-11-12,5411.87,5445.71,5094.8,5111.19,105143255
2010-11-15,5117.16,5255.85,5083.85,5255.27,67850335
2010-11-16,5259.51,5288.97,5017.25,5068.46,78362153
2010-11-17,4989.8,5039.09,4830.51,4855.85,54307890
2010-11-18,4885.91,4941.2,4814.42,4932.4,42024505
2010-11-19,4959.06,5081.03,4919.28,5081.03,54210574
2010-11-22,5049.46,5190.6,5036.32,5150.67,60867651
2010-11-23,5129.37,5129.37,4970.49,5063.24,53772275
2010-11-24,5022.13,5206.42,5017.93,5206.15,54086198
2010-11-25,5228.27,5278.32,5226.98,5259.81,60786557
2010-11-26,5255.25,5256.4,5169.03,5227.65,54072353
2010-11-29,5214.45,5273.79,5180.66,5248.75,50070999
2010-11-30,5238.5,5257.1,4960.71,5110.88,64600123
2010-12-01,5090.4,5139.96,5071.35,5116.84,40821237
2010-12-02,5175.26,5192.63,5135.67,5138.49,47746715
2010-12-03,5135.83,5145.81,5052.43,5100.37,37637974
2010-12-06,5103.86,5114.07,4989.28,5016.53,34135678
2010-12-07,4999.59,5088.75,4931.88,5084.58,33681596
2010-12-08,5077.55,5133.25,5059.58,5069.97,33016178
2010-12-09,5047.04,5047.04,4964.25,4964.9,35036069
2010-12-10,4944.93,5045.95,4935.28,5039.17,30412527
2010-12-13,5063.01,5179.52,5063.01,5179.02,45563549
2010-12-14,5194.94,5244.53,5181.2,5244.04,49363283
2010-12-15,5244.8,5276.14,5211.7,5230.68,46795723
2010-12-16,5219.08,5250.39,5200.88,5216.85,35520439
2010-12-17,5212.14,5230.33,5187.4,5228.34,30412144
2010-12-20,5246.42,5264.21,5043.66,5163.53,45587756
2010-12-21,5166.34,5223.4,5123.27,5222.79,40388406
2010-12-22,5225.77,5226.18,5157.32,5174.54,40779135
2010-12-23,5161.26,5170.18,5060.53,5069.52,34608134
2010-12-24,5046.94,5046.94,4947.22,4991.54,30950786
2010-12-27,4993.38,5048.6,4832.53,4849.63,34155338
2010-12-28,4820.82,4827.35,4700.56,4730.5,29554248
2010-12-29,4730.63,4813.24,4723.29,4812.53,21476837
2010-12-30,4810.44,4846.65,4777.84,4828.49,23532241
2010-12-31,4833.89,4936.72,4833.89,4936.72,27654614
2011-01-04,4964.21,5012.06,4938.94,5011.5,36995644
2011-01-05,4989.1,5038.87,4964.87,5028.77,34752218
2011-01-06,5026.33,5047.26,4992.17,5001.28,31238743
2011-01-07,4990.7,5028.27,4945.78,4975.14,34996233
2011-01-10,4966.56,4970.42,4816.58,4830.56,31137862
2011-01-11,4811.16,4815.5,4747.49,4804.82,27506089
2011-01-12,4813.48,4846.95,4764.47,4833.58,26914398
2011-01-13,4851.68,4859.53,4810.9,4826.76,25443773
2011-01-14,4816.66,4816.66,4719.15,4723.43,27811774
2011-01-17,4690.88,4691.57,4507.57,4519.91,30677510
2011-01-18,4502.06,4550.29,4483.5,4536.96,19442866
2011-01-19,4538.99,4646.09,4530.61,4646.09,24360938
2011-01-20,4637.77,4637.77,4476.56,4477.36,28652463
2011-01-21,4459.99,4549.59,4445.23,4506.32,27095042
2011-01-24,4506.61,4521.13,4397.02,4398.5,25220682
2011-01-25,4390.16,4392.21,4307.91,4341.91,21336169
2011-01-26,4339.86,4426.25,4339.86,4424.89,19743124
2011-01-27,4397.93,4514.43,4369.87,4502.81,27964817
2011-01-28,4497.83,4559.36,4493.84,4548.21,25817665
2011-01-31,4544.33,4611.0,4536.19,4610.86,26406322
2011-02-01,4612.4,4638.61,4604.91,4630.58,23946695
2011-02-09,4597.54,4654.59,4584.9,4609.72,27542085
2011-02-10,4604.84,4734.06,4602.33,4733.97,34578250
2011-02-11,4736.27,4803.1,4729.39,4786.81,39915983
2011-02-14,4792.85,4884.99,4792.85,4872.5,47815133
2011-02-15,4878.68,4932.33,4862.77,4869.69,51557041
2011-02-16,4860.89,4952.95,4855.95,4952.67,44671367
2011-02-17,4962.13,4990.75,4917.95,4987.48,50445327
2011-02-18,4977.22,4984.18,4915.67,4941.43,42906719
2011-02-21,4911.81,5043.25,4905.36,5042.97,47370220
2011-02-22,5052.36,5058.75,4908.25,4909.75,57381961
2011-02-23,4891.25,4983.23,4891.25,4979.06,44830064
2011-02-24,4976.34,5033.1,4963.76,5027.73,50090685
2011-02-25,5019.5,5039.79,4964.35,5032.8,44455450
2011-02-28,5040.22,5095.57,5007.65,5095.21,51242787
2011-03-01,5099.7,5143.77,5082.04,5122.44,57798418
2011-03-02,5099.48,5120.41,5024.86,5108.74,53142790
2011-03-03,5106.39,5124.61,5000.54,5009.05,51710389
2011-03-04,5005.56,5067.92,4989.65,5067.62,42559604
2011-03-07,5085.46,5138.65,5085.46,5138.25,57478588
2011-03-08,5135.35,5166.36,5113.09,5165.73,53140081
2011-03-09,5168.13,5186.03,5147.87,5181.37,51146197
2011-03-10,5174.03,5174.03,5139.78,5143.41,52319886
2011-03-11,5118.07,5200.7,5113.48,5139.75,51719335
2011-03-14,5127.14,5190.73,5111.01,5190.04,53410133
2011-03-15,5178.08,5178.08,5016.88,5131.33,63336064
2011-03-16,5122.27,5200.06,5119.19,5199.36,55561319
2011-03-17,5151.64,5185.42,5080.53,5104.13,56740777
2011-03-18,5133.77,5160.8,5105.06,5126.93,42676833
2011-03-21,5120.67,5130.93,5062.79,5086.11,41919675
2011-03-22,5093.41,5102.43,5020.75,5085.81,39106999
2011-03-23,5084.77,5155.58,5076.72,5155.34,46373560
2011-03-24,5159.2,5185.5,5149.66,5169.26,48996692
2011-03-25,5164.82,5218.06,5164.78,5212.35,58577397
2011-03-28,5223.07,5231.73,5187.45,5199.55,69123030
2011-03-29,5185.68,5191.54,5105.03,5111.15,70333327
2011-03-30,5101.11,5117.22,5036.29,5064.54,53628602
2011-03-31,5065.12,5079.23,4985.02,5000.4,45793403
2011-04-01,4999.76,5065.08,4991.79,5065.08,39117302
2011-04-06,5046.9,5070.34,5019.49,5057.84,45714761
2011-04-07,5056.09,5090.02,5045.19,5089.75,44968886
2011-04-08,5087.31,5149.05,5079.65,5148.8,45371604
2011-04-11,5157.07,5162.49,5102.71,5107.14,52617550
2011-04-12,5096.57,5139.03,5083.39,5114.46,52714365
2011-04-13,5098.64,5165.49,5069.39,5165.21,48871329
2011-04-14,5162.31,5175.24,5140.0,5150.87,48913119
2011-04-15,5143.3,5162.42,5103.09,5162.42,52794112
2011-04-18,5149.34,5179.45,5140.41,5178.89,56460231
2011-04-19,5149.66,5153.56,5095.6,5116.14,64017974
2011-04-20,5116.11,5154.74,5116.11,5152.4,50876715
2011-04-21,5169.62,5191.01,5159.96,5188.11,53830707
2011-04-22,5187.76,5193.21,5150.42,5165.12,54987670
2011-04-25,5152.07,5152.07,5054.77,5054.77,50114044
2011-04-26,5033.79,5047.34,4943.06,4970.57,39257718
2011-04-27,4977.95,5003.86,4872.51,4913.5,41128258
2011-04-28,4920.94,4937.11,4752.41,4755.42,40775602
2011-04-29,4749.53,4837.0,4738.45,4836.87,30110310
2011-05-03,4836.86,4920.71,4816.02,4920.57,35460535
2011-05-04,4900.44,4900.44,4798.41,4814.78,40627915
2011-05-05,4792.13,4842.37,4784.7,4827.21,34700031
2011-05-06,4787.52,4874.98,4764.84,4849.97,36905771
2011-05-09,4855.84,4897.76,4855.84,4889.92,34562508
2011-05-10,4893.95,4918.87,4871.45,4918.67,35224545
2011-05-11,4919.24,4949.02,4880.31,4929.49,42374924
2011-05-12,4896.33,4940.82,4863.12,4863.79,47355573
2011-05-13,4860.03,4903.11,4817.83,4902.56,42464083
2011-05-16,4900.0,4931.13,4892.24,4900.71,40995343
2011-05-17,4892.29,4912.71,4823.06,4873.95,46860595
2011-05-18,4859.32,4907.75,4850.45,4906.19,36080751
2011-05-19,4912.81,4929.21,4875.8,4879.89,34682656
2011-05-20,4875.08,4886.59,4837.98,4863.19,30219964
2011-05-23,4853.9,4853.92,4677.46,4679.53,42852622
2011-05-24,4656.01,4676.83,4590.13,4672.08,32871981
2011-05-25,4667.64,4689.69,4613.68,4618.75,34181692
2011-05-26,4635.95,4662.29,4572.32,4572.94,35701838
2011-05-27,4561.77,4567.23,4425.76,4428.89,33902386
2011-05-30,4403.0,4427.0,4339.08,4345.05,26592575
2011-05-31,4347.99,4444.59,4339.63,4444.28,26472384
2011-06-01,4439.39,4494.0,4424.2,4490.89,27467294
2011-06-02,4434.86,4452.53,4363.9,4430.0,30385988
2011-06-03,4425.49,4514.31,4424.2,4506.2,26719691
2011-06-07,4496.96,4548.22,4490.62,4547.3,25352427
2011-06-08,4542.7,4568.29,4486.65,4562.97,29693704
2011-06-09,4552.07,4553.71,4456.59,4456.73,30127452
2011-06-10,4442.51,4469.58,4383.2,4469.05,27162727
2011-06-13,4439.87,4475.69,4408.06,4468.79,22902974
2011-06-14,4466.99,4546.73,4461.53,4540.94,29955585
2011-06-15,4531.36,4562.04,4498.78,4499.69,29547811
2011-06-16,4461.26,4466.78,4396.21,4402.14,27906069
2011-06-17,4392.98,4415.16,4332.49,4337.37,22826897
2011-06-20,4325.6,4333.57,4251.11,4278.75,21588505
2011-06-21,4286.36,4338.85,4269.92,4338.42,24448657
2011-06-22,4341.36,4350.92,4300.64,4321.22,22280879
2011-06-23,4307.81,4411.86,4276.73,4402.94,29277376
2011-06-24,4390.09,4533.71,4381.8,4509.18,45929284
2011-06-27,4511.76,4578.32,4510.72,4568.19,39164604
2011-06-28,4569.76,4582.62,4529.18,4574.48,32310011
2011-06-29,4570.84,4583.49,4511.28,4511.54,33963702
2011-06-30,4506.75,4585.26,4506.74,4579.33,32737950
2011-07-01,4589.17,4635.25,4582.33,4604.75,38820202
2011-07-04,4617.95,4719.57,4617.95,4719.39,50314794
2011-07-05,4722.33,4758.08,4711.17,4749.42,46068509
2011-07-06,4742.17,4763.24,4705.38,4760.92,43304340
2011-07-07,4757.07,4813.34,4742.37,4761.45,48503158
2011-07-08,4755.75,4769.55,4720.23,4756.61,36410597
2011-07-11,4741.98,4802.44,4728.49,4799.42,37252194
2011-07-12,4762.09,4771.59,4727.67,4731.12,41420804
2011-07-13,4729.2,4825.5,4729.2,4825.42,40235267
2011-07-14,4833.75,4866.24,4813.49,4866.17,46130782
2011-07-15,4853.75,4896.1,4842.79,4896.04,47819304
2011-07-18,4902.22,4919.14,4876.48,4895.26,48436666
2011-07-19,4871.68,4871.93,4822.45,4843.71,41506074
2011-07-20,4864.28,4881.46,4801.61,4849.06,39451114
2011-07-21,4846.34,4850.55,4782.4,4784.39,38798971
2011-07-22,4791.46,4822.81,4781.41,4800.94,33160577
2011-07-25,4784.97,4784.97,4597.74,4613.73,43504131
2011-07-26,4604.99,4634.31,4576.93,4633.37,28412606
2011-07-27,4621.5,4716.3,4596.43,4710.38,32212386
2011-07-28,4670.92,4685.46,4633.67,4680.9,31914051
2011-07-29,4678.78,4694.06,4611.9,4628.32,29398571
2011-08-01,4622.7,4665.18,4607.56,4644.46,24982782
2011-08-02,4627.38,4627.38,4539.43,4610.78,30586290
2011-08-03,4565.75,4638.64,4551.48,4625.17,27439077
2011-08-04,4631.42,4671.0,4631.28,4649.42,25913441
2011-08-05,4504.08,4589.08,4472.62,4559.02,30731410
2011-08-08,4494.38,4514.62,4242.87,4330.77,41717504
2011-08-09,4199.13,4347.31,4113.01,4317.11,38004498
2011-08-10,4389.15,4433.09,4372.64,4378.7,38268544
2011-08-11,4283.24,4454.48,4270.62,4454.39,37546218
2011-08-12,4483.85,4526.5,4480.12,4505.89,40382795
2011-08-15,4514.65,4571.72,4509.63,4571.72,36169185
2011-08-16,4578.35,4587.14,4520.94,4533.32,34803516
2011-08-17,4520.69,4543.88,4499.16,4513.48,28101941
2011-08-18,4510.13,4516.04,4434.99,4436.1,29525608
2011-08-19,4341.19,4395.6,4325.04,4395.02,27429392
2011-08-22,4395.03,4435.3,4348.67,4363.96,24476833
2011-08-23,4376.26,4435.21,4365.84,4434.92,25595153
2011-08-24,4453.43,4474.1,4420.29,4427.98,27783947
2011-08-25,4432.4,4520.17,4421.6,4520.17,34114121
2011-08-26,4506.09,4541.46,4496.18,4530.42,30709253
2011-08-29,4509.89,4512.65,4481.29,4490.16,30220343
2011-08-30,4511.25,4541.56,4450.73,4451.73,31378152
2011-08-31,4449.68,4468.14,4386.63,4430.54,24421284
2011-09-01,4435.33,4457.05,4379.1,4395.07,22801094
2011-09-02,4387.3,4399.85,4317.64,4344.98,20968771
2011-09-05,4305.44,4305.44,4237.44,4238.07,21013431
2011-09-06,4205.09,4238.29,4185.8,4204.91,17285960
2011-09-07,4221.99,4306.46,4219.85,4306.36,23486428
2011-09-08,4320.53,4328.21,4260.14,4260.15,22323366
2011-09-09,4256.48,4295.1,4216.42,4233.75,18182359
2011-09-13,4176.3,4176.88,4136.97,4164.29,18062307
2011-09-14,4176.04,4212.29,4111.12,4212.13,19006269
2011-09-15,4215.37,4249.54,4206.88,4215.5,20381224
2011-09-16,4229.0,4249.17,4212.29,4214.82,17654278
2011-09-19,4200.48,4200.48,4131.31,4131.88,17790251
2011-09-20,4121.04,4168.24,4101.7,4151.85,17712033
2011-09-21,4150.82,4279.12,4140.34,4275.09,30212116
2011-09-22,4241.42,4258.61,4151.12,4151.8,27491613
2011-09-23,4079.06,4134.22,4061.83,4117.73,23245736
2011-09-26,4102.61,4138.35,4039.55,4051.43,19744802
2011-09-27,4077.23,4098.02,4027.71,4068.23,19274127
2011-09-28,4088.78,4099.34,3987.27,3999.78,20292030
2011-09-29,3977.14,3977.14,3868.94,3871.06,22061617
2011-09-30,3875.02,3892.38,3818.25,3856.83,16756974
2011-10-10,3866.85,3882.78,3822.28,3832.58,13753169
2011-10-11,3919.44,3942.05,3778.52,3817.93,20019156
2011-10-12,3803.96,3953.14,3768.11,3950.66,27002030
2011-10-13,3943.16,4009.78,3929.83,4001.85,28752879
2011-10-14,3994.73,4004.93,3948.44,3985.19,22100436
2011-10-17,3993.75,4024.24,3974.38,3997.12,21815065
2011-10-18,3974.46,3974.89,3873.37,3877.02,24453869
2011-10-19,3882.02,3898.81,3837.24,3854.17,19701815
2011-10-20,3841.26,3841.26,3710.95,3740.47,22601144
2011-10-21,3733.7,3743.34,3669.69,3671.7,17210084
2011-10-24,3675.72,3736.76,3605.94,3736.76,23028722
2011-10-25,3735.63,3850.08,3726.25,3842.98,32638637
2011-10-26,3818.24,3921.25,3808.29,3884.39,38890214
2011-10-27,3890.26,3927.44,3872.9,3888.99,33011479
2011-10-28,3932.85,3978.8,3918.36,3978.8,43181068
2011-10-31,3975.07,4004.39,3963.27,3999.36,36182616
2011-11-01,3963.37,4020.46,3950.74,3999.83,33916985
2011-11-02,3937.9,4073.12,3919.69,4072.78,42973877
2011-11-03,4085.5,4150.04,4085.31,4097.62,57586450
2011-11-04,4115.1,4140.63,4093.92,4131.13,42117977
2011-11-07,4125.02,4159.97,4107.56,4114.77,32477514
2011-11-08,4115.77,4125.09,4049.81,4057.55,30570455
2011-11-09,4065.2,4126.0,4025.72,4126.0,32184225
2011-11-10,4080.36,4112.37,4063.75,4064.37,34523680
2011-11-11,4069.4,4096.57,4043.76,4062.14,29188801
2011-11-14,4092.05,4159.7,4092.05,4159.57,35127017
2011-11-15,4159.16,4192.77,4153.33,4192.67,35161439
2011-11-16,4194.38,4195.29,4070.9,4088.32,38356677
2011-11-17,4086.51,4125.85,4066.12,4079.54,29247853
2011-11-18,4054.46,4054.46,3955.06,3963.26,29967177
2011-11-21,3956.39,3966.81,3917.03,3966.64,20483201
2011-11-22,3932.5,3960.55,3902.13,3957.93,20175323
2011-11-23,3964.14,3978.47,3932.44,3942.7,20435817
2011-11-24,3909.39,3957.88,3880.58,3935.27,21109143
2011-11-25,3931.09,3960.85,3899.06,3911.36,19141474
2011-11-28,3916.0,3932.4,3885.69,3915.3,18501073
2011-11-29,3945.36,3980.62,3929.02,3980.62,22752472
2011-11-30,3974.73,3974.73,3776.59,3819.94,30116374
2011-12-01,3923.17,3960.34,3885.87,3897.02,34941884
2011-12-02,3878.01,3878.01,3797.28,3817.04,23210191
2011-12-05,3806.47,3807.05,3682.06,3692.23,20162113
2011-12-06,3679.74,3704.34,3646.07,3691.8,17038892
2011-12-07,3689.05,3718.71,3674.53,3702.1,15326574
2011-12-08,3695.87,3732.22,3635.55,3700.09,19494263
2011-12-09,3672.59,3706.25,3651.7,3663.84,15358366
2011-12-12,3663.56,3675.95,3612.64,3616.09,14094503
2011-12-13,3597.09,3597.09,3482.23,3490.4,20352649
2011-12-14,3477.05,3505.88,3416.71,3423.47,15452334
2011-12-15,3401.5,3401.5,3324.88,3329.57,19868215
2011-12-16,3328.21,3427.34,3324.59,3427.21,19225658
2011-12-19,3408.56,3436.63,3348.26,3434.84,19381265
2011-12-20,3422.76,3474.09,3415.35,3424.45,19955886
2011-12-21,3449.37,3463.32,3340.33,3342.4,17750500
2011-12-22,3315.84,3331.42,3196.84,3298.72,21916270
2011-12-23,3286.45,3357.43,3271.44,3327.39,18996176
2011-12-26,3321.98,3357.36,3307.29,3308.07,15476837
2011-12-27,3297.41,3297.41,3218.54,3224.15,15874097
2011-12-28,3201.31,3208.91,3128.15,3207.4,17440648
2011-12-29,3190.19,3225.0,3180.06,3207.18,15220927
2011-12-30,3214.2,3267.65,3214.2,3266.77,17784265
2012-01-04,3290.82,3300.01,3191.99,3192.23,18342839
2012-01-05,3173.01,3173.01,3070.45,3074.37,19965700
2012-01-06,3060.45,3087.55,3002.98,3087.55,17818123
2012-01-09,3089.45,3213.06,3056.19,3212.9,25616408
2012-01-10,3211.57,3345.42,3202.97,3345.39,39387518
2012-01-11,3342.55,3367.4,3315.67,3346.74,33901708
2012-01-12,3330.9,3388.39,3323.14,3345.81,29069877
2012-01-13,3343.53,3349.68,3210.32,3233.7,28108656
2012-01-16,3201.01,3217.37,3130.32,3130.56,18775466
2012-01-17,3128.51,3305.0,3110.36,3304.88,30148504
2012-01-18,3310.04,3342.37,3223.99,3237.85,30825517
2012-01-19,3230.88,3288.2,3208.05,3270.77,22974026
2012-01-20,3276.48,3323.12,3267.03,3315.6,22067349
2012-01-30,3326.61,3337.06,3290.54,3292.41,18754385
2012-01-31,3284.9,3297.19,3251.42,3294.49,18290721
2012-02-01,3287.22,3318.37,3255.63,3266.23,18236400
2012-02-02,3271.59,3328.25,3266.96,3328.15,21787903
2012-02-03,3324.4,3390.33,3315.69,3383.05,32168313
2012-02-06,3387.22,3420.0,3381.76,3412.41,31249203
2012-02-07,3397.77,3397.77,3333.64,3356.84,26815778
2012-02-08,3351.04,3445.52,3341.7,3445.52,33521948
2012-02-09,3441.79,3501.4,3434.81,3469.85,43898212
2012-02-10,3463.97,3506.34,3459.13,3488.23,39783192
2012-02-13,3458.81,3535.52,3441.33,3519.88,38238075
2012-02-14,3516.61,3529.49,3493.91,3524.63,35904825
2012-02-15,3518.79,3580.28,3505.36,3578.15,43625731
2012-02-16,3572.32,3607.75,3540.85,3577.2,43777966
2012-02-17,3582.51,3596.87,3530.96,3565.31,32808052
2012-02-20,3610.74,3618.68,3573.22,3574.46,40392597
2012-02-21,3569.23,3618.33,3533.11,3618.3,36803776
2012-02-22,3617.18,3689.13,3616.11,3689.0,51791672
2012-02-23,3686.73,3711.12,3662.42,3700.89,46948687
2012-02-24,3698.68,3757.52,3689.36,3756.83,56589427
2012-02-27,3767.6,3822.26,3764.17,3764.33,65749512
2012-02-28,3748.34,3761.73,3696.21,3745.58,49008663
2012-02-29,3733.63,3750.46,3691.98,3696.14,40415160
2012-03-01,3679.04,3737.72,3675.27,3715.67,35636810
2012-03-02,3719.96,3794.58,3719.96,3794.42,46234629
2012-03-05,3805.68,3825.72,3793.69,3798.38,49104517
2012-03-06,3786.16,3786.16,3729.6,3760.59,45639237
2012-03-07,3718.77,3780.48,3707.79,3732.71,42103840
2012-03-08,3741.48,3803.37,3741.48,3791.83,43200054
2012-03-09,3802.09,3848.11,3787.91,3848.11,44003418
2012-03-12,3852.61,3876.17,3839.43,3871.12,47078436
2012-03-13,3867.97,3910.06,3856.41,3910.06,47496369
2012-03-14,3924.49,3945.31,3709.09,3734.32,76590776
2012-03-15,3726.37,3754.73,3635.68,3689.01,50893937
2012-03-16,3693.32,3786.62,3687.81,3786.62,45535227
2012-03-19,3788.39,3830.02,3762.3,3829.7,45400983
2012-03-20,3819.72,3819.72,3744.81,3746.28,41414842
2012-03-21,3757.0,3782.41,3700.49,3760.05,40281832
2012-03-22,3754.87,3769.37,3720.68,3742.39,33653338
2012-03-23,3727.15,3728.62,3652.23,3670.13,32869793
2012-03-26,3661.39,3680.29,3635.67,3666.28,24884816
2012-03-27,3681.74,3699.16,3648.75,3652.88,26109103
2012-03-28,3638.77,3638.77,3483.58,3490.01,36270135
2012-03-29,3471.36,3482.33,3391.79,3425.7,30801466
2012-03-30,3422.81,3445.47,3383.53,3416.86,24826017
2012-04-05,3420.03,3532.08,3412.44,3531.55,29352448
2012-04-06,3530.63,3570.59,3520.89,3554.03,30065466
2012-04-09,3544.01,3563.34,3512.36,3512.91,25820027
2012-04-10,3496.13,3554.22,3432.36,3554.04,28826223
2012-04-11,3513.5,3582.95,3497.94,3566.48,32721451
2012-04-12,3568.82,3640.41,3561.05,3640.41,41797334
2012-04-13,3653.6,3695.13,3643.47,3675.03,48222257
2012-04-16,3644.67,3702.42,3632.85,3685.48,44225815
2012-04-17,3679.92,3702.84,3629.82,3631.56,42854332
2012-04-18,3637.55,3717.54,3632.67,3714.02,44254451
2012-04-19,3712.53,3728.87,3684.86,3704.71,40362022
2012-04-20,3696.66,3743.49,3684.23,3736.37,45830359
2012-04-23,3731.55,3739.15,3673.31,3691.57,53167411
2012-04-24,3658.62,3709.37,3557.78,3666.4,55731814
2012-04-25,3654.75,3728.55,3645.07,3718.91,62910454
2012-04-26,3720.74,3729.91,3683.43,3700.03,53458816
2012-04-27,3690.16,3699.1,3659.11,3664.64,38847015
2012-05-02,3707.82,3735.9,3674.96,3718.26,47656404
2012-05-03,3707.51,3735.33,3701.19,3733.82,41613118
2012-05-04,3730.72,3761.97,3713.99,3758.0,40671451
2012-05-07,3741.66,3784.57,3733.84,3784.56,42312757
2012-05-08,3783.08,3798.05,3752.39,3783.47,40796563
2012-05-09,3759.39,3759.39,3716.13,3717.47,39331106
2012-05-10,3713.4,3744.52,3713.31,3731.13,32391180
2012-05-11,3727.59,3753.82,3715.06,3715.39,32360159
2012-05-14,3745.83,3760.88,3706.16,3710.1,37973676
2012-05-15,3679.34,3705.9,3652.87,3705.88,33110382
2012-05-16,3696.61,3707.81,3660.03,3660.31,32594326
2012-05-17,3656.83,3716.71,3643.79,3714.19,36674870
2012-05-18,3691.64,3710.41,3645.91,3655.86,37751568
2012-05-21,3650.92,3676.97,3616.91,3653.55,31496201
2012-05-22,3666.14,3711.06,3666.14,3711.06,34531190
2012-05-23,3702.81,3723.19,3670.03,3708.92,40013725
2012-05-24,3697.92,3720.44,3668.28,3678.09,37482895
2012-05-25,3675.51,3683.63,3622.1,3635.52,35694436
2012-05-28,3622.13,3687.52,3568.03,3687.46,41965484
2012-05-29,3686.57,3748.44,3683.52,3745.68,47610593
2012-05-30,3739.04,3764.64,3734.25,3752.22,39619720
2012-05-31,3732.47,3775.37,3722.04,3753.59,36784378
2012-06-01,3752.02,3769.52,3725.28,3744.44,34951400
2012-06-04,3684.04,3707.31,3621.81,3621.81,37140064
2012-06-05,3625.14,3646.51,3603.37,3617.61,27792184
2012-06-06,3621.64,3638.56,3585.53,3600.16,25405499
2012-06-07,3635.57,3647.28,3572.49,3581.14,25629537
2012-06-08,3615.11,3618.78,3557.04,3564.16,26182539
2012-06-11,3565.34,3630.96,3554.19,3630.31,26783143
2012-06-12,3611.92,3628.24,3594.61,3608.39,25318875
2012-06-13,3615.71,3674.88,3610.64,3674.88,31709992
2012-06-14,3669.04,3693.9,3650.03,3652.71,30569988
2012-06-15,3657.79,3674.45,3604.09,3648.99,27821018
2012-06-18,3663.14,3691.93,3662.22,3684.73,26203010
2012-06-19,3681.68,3685.93,3652.97,3657.96,30135968
2012-06-20,3663.99,3671.41,3630.18,3636.09,25778043
2012-06-21,3628.22,3628.22,3569.49,3590.84,24672848
2012-06-25,3576.37,3576.37,3491.86,3493.12,24481529
2012-06-26,3474.16,3500.76,3433.56,3489.97,24632381
2012-06-27,3486.52,3518.75,3474.77,3476.4,23233274
2012-06-28,3484.23,3495.85,3427.66,3427.82,24647609
2012-06-29,3413.33,3471.7,3392.75,3470.97,25254318
2012-07-02,3491.75,3528.12,3484.14,3509.5,26187341
2012-07-03,3507.63,3542.51,3498.07,3515.78,28102156
2012-07-04,3519.51,3525.16,3484.84,3497.75,23234780
2012-07-05,3486.81,3486.81,3407.6,3418.2,24976516
2012-07-06,3436.31,3487.67,3397.87,3486.55,29658213
2012-07-09,3464.02,3478.12,3398.52,3398.81,29267498
2012-07-10,3386.63,3400.64,3351.56,3365.67,23223052
2012-07-11,3358.56,3404.59,3352.53,3404.1,21254467
2012-07-12,3398.62,3462.22,3381.83,3450.3,31711097
2012-07-13,3435.17,3463.22,3422.33,3435.08,24312071
2012-07-16,3434.51,3434.6,3308.64,3311.09,29146202
2012-07-17,3297.15,3335.53,3282.23,3334.29,23122360
2012-07-18,3328.12,3352.97,3276.32,3352.85,27706805
2012-07-19,3343.24,3414.23,3335.33,3392.66,33196398
2012-07-20,3382.82,3407.41,3362.38,3369.91,27471152
2012-07-23,3347.87,3357.24,3310.8,3337.86,23173111
2012-07-24,3317.22,3381.35,3310.95,3361.09,21941704
2012-07-25,3350.9,3365.21,3324.54,3332.09,22803551
2012-07-26,3329.01,3357.79,3301.66,3302.34,23368152
2012-07-27,3312.38,3323.0,3269.23,3283.59,20566795
2012-07-30,3280.1,3294.65,3205.76,3217.45,21270690
2012-07-31,3211.1,3214.17,3152.42,3159.19,20378412
2012-08-01,3152.73,3232.97,3152.31,3216.18,19890893
2012-08-02,3212.05,3231.83,3179.0,3195.86,20529310
2012-08-03,3203.11,3259.86,3193.68,3259.86,21856891
2012-08-06,3250.79,3338.62,3244.98,3337.27,30051288
2012-08-07,3336.22,3368.53,3331.5,3368.25,34012319
2012-08-08,3363.76,3374.08,3335.97,3356.49,30300694
2012-08-09,3351.45,3405.25,3335.13,3405.06,33631782
2012-08-10,3400.93,3405.05,3378.54,3395.85,31124782
2012-08-13,3386.03,3386.03,3317.04,3318.1,27737143
2012-08-14,3312.81,3349.82,3263.5,3349.59,27085197
2012-08-15,3340.88,3344.1,3308.49,3310.84,21160138
2012-08-16,3301.74,3316.96,3278.54,3286.83,17659890
2012-08-17,3283.26,3293.25,3252.79,3286.78,16691881
2012-08-20,3270.99,3296.36,3247.58,3289.44,16860188
2012-08-21,3287.73,3347.28,3284.06,3335.75,22797592
2012-08-22,3338.08,3338.74,3292.43,3306.11,21917303
2012-08-23,3303.7,3329.98,3289.55,3327.99,22042945
2012-08-24,3318.85,3321.92,3265.6,3265.75,23637201
2012-08-27,3250.69,3250.69,3184.1,3184.33,21990361
2012-08-28,3179.78,3221.88,3173.75,3200.99,20486334
2012-08-29,3197.34,3221.23,3179.54,3179.54,20895031
2012-08-30,3174.31,3188.76,3083.37,3129.5,26069892
2012-08-31,3122.53,3148.51,3115.62,3139.5,17767183
2012-09-03,3135.23,3203.85,3131.16,3200.31,22583408
2012-09-04,3202.49,3209.88,3160.7,3164.83,21103124
2012-09-05,3158.01,3193.77,3150.79,3181.8,20951681
